Date,location,actual,day_of_week,day_of_week_num,is_weekend,is_holiday,day_type,model_volume,assumed_non_operating,imputation_method,year,is_operating
2021-01-01,1,,Friday,4,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2021,0
2021-01-02,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-01-03,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-01-04,1,4541.0,Monday,0,False,False,Regular weekday,4541.0,False,,2021,1
2021-01-05,1,4485.0,Tuesday,1,False,False,Regular weekday,4485.0,False,,2021,1
2021-01-06,1,4169.0,Wednesday,2,False,False,Regular weekday,4169.0,False,,2021,1
2021-01-07,1,3336.0,Thursday,3,False,False,Regular weekday,3336.0,False,,2021,1
2021-01-08,1,3095.0,Friday,4,False,False,Regular weekday,3095.0,False,,2021,1
2021-01-09,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-01-10,1,1.0,Sunday,6,True,False,Weekend,1.0,False,,2021,1
2021-01-11,1,3299.0,Monday,0,False,False,Regular weekday,3299.0,False,,2021,1
2021-01-12,1,3709.0,Tuesday,1,False,False,Regular weekday,3709.0,False,,2021,1
2021-01-13,1,3436.0,Wednesday,2,False,False,Regular weekday,3436.0,False,,2021,1
2021-01-14,1,3215.0,Thursday,3,False,False,Regular weekday,3215.0,False,,2021,1
2021-01-15,1,3222.0,Friday,4,False,False,Regular weekday,3222.0,False,,2021,1
2021-01-16,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-01-17,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-01-18,1,2877.0,Monday,0,False,False,Regular weekday,2877.0,False,,2021,1
2021-01-19,1,3983.0,Tuesday,1,False,False,Regular weekday,3983.0,False,,2021,1
2021-01-20,1,3419.0,Wednesday,2,False,False,Regular weekday,3419.0,False,,2021,1
2021-01-21,1,4074.0,Thursday,3,False,False,Regular weekday,4074.0,False,,2021,1
2021-01-22,1,3159.0,Friday,4,False,False,Regular weekday,3159.0,False,,2021,1
2021-01-23,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-01-24,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-01-25,1,4014.0,Monday,0,False,False,Regular weekday,4014.0,False,,2021,1
2021-01-26,1,3407.0,Tuesday,1,False,False,Regular weekday,3407.0,False,,2021,1
2021-01-27,1,3397.0,Wednesday,2,False,False,Regular weekday,3397.0,False,,2021,1
2021-01-28,1,3587.0,Thursday,3,False,False,Regular weekday,3587.0,False,,2021,1
2021-01-29,1,2866.0,Friday,4,False,False,Regular weekday,2866.0,False,,2021,1
2021-01-30,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-01-31,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-02-01,1,3884.0,Monday,0,False,False,Regular weekday,3884.0,False,,2021,1
2021-02-02,1,3830.0,Tuesday,1,False,False,Regular weekday,3830.0,False,,2021,1
2021-02-03,1,3164.0,Wednesday,2,False,False,Regular weekday,3164.0,False,,2021,1
2021-02-04,1,3656.0,Thursday,3,False,False,Regular weekday,3656.0,False,,2021,1
2021-02-05,1,2975.0,Friday,4,False,False,Regular weekday,2975.0,False,,2021,1
2021-02-06,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-02-07,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-02-08,1,3324.0,Monday,0,False,False,Regular weekday,3324.0,False,,2021,1
2021-02-09,1,3903.0,Tuesday,1,False,False,Regular weekday,3903.0,False,,2021,1
2021-02-10,1,3636.0,Wednesday,2,False,False,Regular weekday,3636.0,False,,2021,1
2021-02-11,1,3326.0,Thursday,3,False,False,Regular weekday,3326.0,False,,2021,1
2021-02-12,1,3433.0,Friday,4,False,False,Regular weekday,3433.0,False,,2021,1
2021-02-13,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-02-14,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-02-15,1,0.0,Monday,0,False,False,Regular weekday,0.0,False,,2021,0
2021-02-16,1,3041.0,Tuesday,1,False,False,Regular weekday,3041.0,False,,2021,1
2021-02-17,1,3975.0,Wednesday,2,False,False,Regular weekday,3975.0,False,,2021,1
2021-02-18,1,3857.0,Thursday,3,False,False,Regular weekday,3857.0,False,,2021,1
2021-02-19,1,3319.0,Friday,4,False,False,Regular weekday,3319.0,False,,2021,1
2021-02-20,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-02-21,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-02-22,1,2611.0,Monday,0,False,False,Regular weekday,2611.0,False,,2021,1
2021-02-23,1,3902.0,Tuesday,1,False,False,Regular weekday,3902.0,False,,2021,1
2021-02-24,1,3236.0,Wednesday,2,False,False,Regular weekday,3236.0,False,,2021,1
2021-02-25,1,4124.0,Thursday,3,False,False,Regular weekday,4124.0,False,,2021,1
2021-02-26,1,3241.0,Friday,4,False,False,Regular weekday,3241.0,False,,2021,1
2021-02-27,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-02-28,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-03-01,1,3605.0,Monday,0,False,False,Regular weekday,3605.0,False,,2021,1
2021-03-02,1,3812.0,Tuesday,1,False,False,Regular weekday,3812.0,False,,2021,1
2021-03-03,1,3321.0,Wednesday,2,False,False,Regular weekday,3321.0,False,,2021,1
2021-03-04,1,3071.0,Thursday,3,False,False,Regular weekday,3071.0,False,,2021,1
2021-03-05,1,2808.0,Friday,4,False,False,Regular weekday,2808.0,False,,2021,1
2021-03-06,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-03-07,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-03-08,1,3309.0,Monday,0,False,False,Regular weekday,3309.0,False,,2021,1
2021-03-09,1,3732.0,Tuesday,1,False,False,Regular weekday,3732.0,False,,2021,1
2021-03-10,1,3223.0,Wednesday,2,False,False,Regular weekday,3223.0,False,,2021,1
2021-03-11,1,3008.0,Thursday,3,False,False,Regular weekday,3008.0,False,,2021,1
2021-03-12,1,2971.0,Friday,4,False,False,Regular weekday,2971.0,False,,2021,1
2021-03-13,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-03-14,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-03-15,1,3706.0,Monday,0,False,False,Regular weekday,3706.0,False,,2021,1
2021-03-16,1,3692.0,Tuesday,1,False,False,Regular weekday,3692.0,False,,2021,1
2021-03-17,1,3470.0,Wednesday,2,False,False,Regular weekday,3470.0,False,,2021,1
2021-03-18,1,3083.0,Thursday,3,False,False,Regular weekday,3083.0,False,,2021,1
2021-03-19,1,2937.0,Friday,4,False,False,Regular weekday,2937.0,False,,2021,1
2021-03-20,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-03-21,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-03-22,1,3422.0,Monday,0,False,False,Regular weekday,3422.0,False,,2021,1
2021-03-23,1,3793.0,Tuesday,1,False,False,Regular weekday,3793.0,False,,2021,1
2021-03-24,1,3333.0,Wednesday,2,False,False,Regular weekday,3333.0,False,,2021,1
2021-03-25,1,3334.0,Thursday,3,False,False,Regular weekday,3334.0,False,,2021,1
2021-03-26,1,2912.0,Friday,4,False,False,Regular weekday,2912.0,False,,2021,1
2021-03-27,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-03-28,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-03-29,1,3155.0,Monday,0,False,False,Regular weekday,3155.0,False,,2021,1
2021-03-30,1,3551.0,Tuesday,1,False,False,Regular weekday,3551.0,False,,2021,1
2021-03-31,1,3434.0,Wednesday,2,False,False,Regular weekday,3434.0,False,,2021,1
2021-04-01,1,3191.0,Thursday,3,False,False,Regular weekday,3191.0,False,,2021,1
2021-04-02,1,0.0,Friday,4,False,True,Weekday holiday,0.0,False,,2021,0
2021-04-03,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-04-04,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-04-05,1,3165.0,Monday,0,False,False,Regular weekday,3165.0,False,,2021,1
2021-04-06,1,3550.0,Tuesday,1,False,False,Regular weekday,3550.0,False,,2021,1
2021-04-07,1,3553.0,Wednesday,2,False,False,Regular weekday,3553.0,False,,2021,1
2021-04-08,1,3013.0,Thursday,3,False,False,Regular weekday,3013.0,False,,2021,1
2021-04-09,1,3116.0,Friday,4,False,False,Regular weekday,3116.0,False,,2021,1
2021-04-10,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-04-11,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-04-12,1,3490.0,Monday,0,False,False,Regular weekday,3490.0,False,,2021,1
2021-04-13,1,3511.0,Tuesday,1,False,False,Regular weekday,3511.0,False,,2021,1
2021-04-14,1,3463.0,Wednesday,2,False,False,Regular weekday,3463.0,False,,2021,1
2021-04-15,1,3227.0,Thursday,3,False,False,Regular weekday,3227.0,False,,2021,1
2021-04-16,1,3080.0,Friday,4,False,False,Regular weekday,3080.0,False,,2021,1
2021-04-17,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-04-18,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-04-19,1,3777.0,Monday,0,False,False,Regular weekday,3777.0,False,,2021,1
2021-04-20,1,3811.0,Tuesday,1,False,False,Regular weekday,3811.0,False,,2021,1
2021-04-21,1,3790.0,Wednesday,2,False,False,Regular weekday,3790.0,False,,2021,1
2021-04-22,1,3386.0,Thursday,3,False,False,Regular weekday,3386.0,False,,2021,1
2021-04-23,1,3434.0,Friday,4,False,False,Regular weekday,3434.0,False,,2021,1
2021-04-24,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-04-25,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-04-26,1,3958.0,Monday,0,False,False,Regular weekday,3958.0,False,,2021,1
2021-04-27,1,3659.0,Tuesday,1,False,False,Regular weekday,3659.0,False,,2021,1
2021-04-28,1,3929.0,Wednesday,2,False,False,Regular weekday,3929.0,False,,2021,1
2021-04-29,1,3810.0,Thursday,3,False,False,Regular weekday,3810.0,False,,2021,1
2021-04-30,1,3289.0,Friday,4,False,False,Regular weekday,3289.0,False,,2021,1
2021-05-01,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-05-02,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-05-03,1,4119.0,Monday,0,False,False,Regular weekday,4119.0,False,,2021,1
2021-05-04,1,3872.0,Tuesday,1,False,False,Regular weekday,3872.0,False,,2021,1
2021-05-05,1,3632.0,Wednesday,2,False,False,Regular weekday,3632.0,False,,2021,1
2021-05-06,1,3886.0,Thursday,3,False,False,Regular weekday,3886.0,False,,2021,1
2021-05-07,1,3685.0,Friday,4,False,False,Regular weekday,3685.0,False,,2021,1
2021-05-08,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-05-09,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-05-10,1,4152.0,Monday,0,False,False,Regular weekday,4152.0,False,,2021,1
2021-05-11,1,4109.0,Tuesday,1,False,False,Regular weekday,4109.0,False,,2021,1
2021-05-12,1,3722.0,Wednesday,2,False,False,Regular weekday,3722.0,False,,2021,1
2021-05-13,1,3578.0,Thursday,3,False,False,Regular weekday,3578.0,False,,2021,1
2021-05-14,1,3461.0,Friday,4,False,False,Regular weekday,3461.0,False,,2021,1
2021-05-15,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-05-16,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-05-17,1,3948.0,Monday,0,False,False,Regular weekday,3948.0,False,,2021,1
2021-05-18,1,3973.0,Tuesday,1,False,False,Regular weekday,3973.0,False,,2021,1
2021-05-19,1,3857.0,Wednesday,2,False,False,Regular weekday,3857.0,False,,2021,1
2021-05-20,1,3648.0,Thursday,3,False,False,Regular weekday,3648.0,False,,2021,1
2021-05-21,1,3782.0,Friday,4,False,False,Regular weekday,3782.0,False,,2021,1
2021-05-22,1,0.0,Saturday,5,True,False,Weekend,0.0,False,,2021,0
2021-05-23,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-05-24,1,0.0,Monday,0,False,False,Regular weekday,0.0,False,,2021,0
2021-05-25,1,4554.0,Tuesday,1,False,False,Regular weekday,4554.0,False,,2021,1
2021-05-26,1,4639.0,Wednesday,2,False,False,Regular weekday,4639.0,False,,2021,1
2021-05-27,1,4235.0,Thursday,3,False,False,Regular weekday,4235.0,False,,2021,1
2021-05-28,1,3931.0,Friday,4,False,False,Regular weekday,3931.0,False,,2021,1
2021-05-29,1,1.0,Saturday,5,True,False,Weekend,1.0,False,,2021,1
2021-05-30,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-05-31,1,4467.0,Monday,0,False,False,Regular weekday,4467.0,False,,2021,1
2021-06-01,1,4241.0,Tuesday,1,False,False,Regular weekday,4241.0,False,,2021,1
2021-06-02,1,4275.0,Wednesday,2,False,False,Regular weekday,4275.0,False,,2021,1
2021-06-03,1,3850.0,Thursday,3,False,False,Regular weekday,3850.0,False,,2021,1
2021-06-04,1,3991.0,Friday,4,False,False,Regular weekday,3991.0,False,,2021,1
2021-06-05,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-06,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-07,1,4311.0,Monday,0,False,False,Regular weekday,4311.0,False,,2021,1
2021-06-08,1,4294.0,Tuesday,1,False,False,Regular weekday,4294.0,False,,2021,1
2021-06-09,1,4105.0,Wednesday,2,False,False,Regular weekday,4105.0,False,,2021,1
2021-06-10,1,4010.0,Thursday,3,False,False,Regular weekday,4010.0,False,,2021,1
2021-06-11,1,3694.0,Friday,4,False,False,Regular weekday,3694.0,False,,2021,1
2021-06-12,1,1.0,Saturday,5,True,False,Weekend,1.0,False,,2021,1
2021-06-13,1,1.0,Sunday,6,True,False,Weekend,1.0,False,,2021,1
2021-06-14,1,4168.0,Monday,0,False,False,Regular weekday,4168.0,False,,2021,1
2021-06-15,1,3910.0,Tuesday,1,False,False,Regular weekday,3910.0,False,,2021,1
2021-06-16,1,3704.0,Wednesday,2,False,False,Regular weekday,3704.0,False,,2021,1
2021-06-17,1,3655.0,Thursday,3,False,False,Regular weekday,3655.0,False,,2021,1
2021-06-18,1,3353.0,Friday,4,False,False,Regular weekday,3353.0,False,,2021,1
2021-06-19,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-20,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-21,1,3520.0,Monday,0,False,False,Regular weekday,3520.0,False,,2021,1
2021-06-22,1,4113.0,Tuesday,1,False,False,Regular weekday,4113.0,False,,2021,1
2021-06-23,1,3514.0,Wednesday,2,False,False,Regular weekday,3514.0,False,,2021,1
2021-06-24,1,3515.0,Thursday,3,False,False,Regular weekday,3515.0,False,,2021,1
2021-06-25,1,3101.0,Friday,4,False,False,Regular weekday,3101.0,False,,2021,1
2021-06-26,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-27,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-06-28,1,3850.0,Monday,0,False,False,Regular weekday,3850.0,False,,2021,1
2021-06-29,1,3432.0,Tuesday,1,False,False,Regular weekday,3432.0,False,,2021,1
2021-06-30,1,3524.0,Wednesday,2,False,False,Regular weekday,3524.0,False,,2021,1
2021-07-01,1,,Thursday,3,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2021,0
2021-07-02,1,3683.0,Friday,4,False,False,Regular weekday,3683.0,False,,2021,1
2021-07-03,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-04,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-07-05,1,4491.0,Monday,0,False,False,Regular weekday,4491.0,False,,2021,1
2021-07-06,1,3937.0,Tuesday,1,False,False,Regular weekday,3937.0,False,,2021,1
2021-07-07,1,3508.0,Wednesday,2,False,False,Regular weekday,3508.0,False,,2021,1
2021-07-08,1,3057.0,Thursday,3,False,False,Regular weekday,3057.0,False,,2021,1
2021-07-09,1,3414.0,Friday,4,False,False,Regular weekday,3414.0,False,,2021,1
2021-07-10,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-11,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-12,1,3921.0,Monday,0,False,False,Regular weekday,3921.0,False,,2021,1
2021-07-13,1,3898.0,Tuesday,1,False,False,Regular weekday,3898.0,False,,2021,1
2021-07-14,1,3566.0,Wednesday,2,False,False,Regular weekday,3566.0,False,,2021,1
2021-07-15,1,2939.0,Thursday,3,False,False,Regular weekday,2939.0,False,,2021,1
2021-07-16,1,3539.0,Friday,4,False,False,Regular weekday,3539.0,False,,2021,1
2021-07-17,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-18,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-07-19,1,3793.0,Monday,0,False,False,Regular weekday,3793.0,False,,2021,1
2021-07-20,1,3217.0,Tuesday,1,False,False,Regular weekday,3217.0,False,,2021,1
2021-07-21,1,3289.0,Wednesday,2,False,False,Regular weekday,3289.0,False,,2021,1
2021-07-22,1,3038.0,Thursday,3,False,False,Regular weekday,3038.0,False,,2021,1
2021-07-23,1,3003.0,Friday,4,False,False,Regular weekday,3003.0,False,,2021,1
2021-07-24,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-25,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-07-26,1,3565.0,Monday,0,False,False,Regular weekday,3565.0,False,,2021,1
2021-07-27,1,3502.0,Tuesday,1,False,False,Regular weekday,3502.0,False,,2021,1
2021-07-28,1,3296.0,Wednesday,2,False,False,Regular weekday,3296.0,False,,2021,1
2021-07-29,1,3090.0,Thursday,3,False,False,Regular weekday,3090.0,False,,2021,1
2021-07-30,1,3055.0,Friday,4,False,False,Regular weekday,3055.0,False,,2021,1
2021-07-31,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-01,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-02,1,,Monday,0,False,False,Regular weekday,3378.5,False,Weekly regular-weekday average,2021,1
2021-08-03,1,3719.0,Tuesday,1,False,False,Regular weekday,3719.0,False,,2021,1
2021-08-04,1,3471.0,Wednesday,2,False,False,Regular weekday,3471.0,False,,2021,1
2021-08-05,1,3277.0,Thursday,3,False,False,Regular weekday,3277.0,False,,2021,1
2021-08-06,1,3047.0,Friday,4,False,False,Regular weekday,3047.0,False,,2021,1
2021-08-07,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-08,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-08-09,1,3454.0,Monday,0,False,False,Regular weekday,3454.0,False,,2021,1
2021-08-10,1,3329.0,Tuesday,1,False,False,Regular weekday,3329.0,False,,2021,1
2021-08-11,1,2999.0,Wednesday,2,False,False,Regular weekday,2999.0,False,,2021,1
2021-08-12,1,3281.0,Thursday,3,False,False,Regular weekday,3281.0,False,,2021,1
2021-08-13,1,3043.0,Friday,4,False,False,Regular weekday,3043.0,False,,2021,1
2021-08-14,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-15,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-16,1,3301.0,Monday,0,False,False,Regular weekday,3301.0,False,,2021,1
2021-08-17,1,3561.0,Tuesday,1,False,False,Regular weekday,3561.0,False,,2021,1
2021-08-18,1,3001.0,Wednesday,2,False,False,Regular weekday,3001.0,False,,2021,1
2021-08-19,1,2849.0,Thursday,3,False,False,Regular weekday,2849.0,False,,2021,1
2021-08-20,1,2991.0,Friday,4,False,False,Regular weekday,2991.0,False,,2021,1
2021-08-21,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-22,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-23,1,3216.0,Monday,0,False,False,Regular weekday,3216.0,False,,2021,1
2021-08-24,1,3334.0,Tuesday,1,False,False,Regular weekday,3334.0,False,,2021,1
2021-08-25,1,2957.0,Wednesday,2,False,False,Regular weekday,2957.0,False,,2021,1
2021-08-26,1,2984.0,Thursday,3,False,False,Regular weekday,2984.0,False,,2021,1
2021-08-27,1,2940.0,Friday,4,False,False,Regular weekday,2940.0,False,,2021,1
2021-08-28,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-29,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-08-30,1,2696.0,Monday,0,False,False,Regular weekday,2696.0,False,,2021,1
2021-08-31,1,3370.0,Tuesday,1,False,False,Regular weekday,3370.0,False,,2021,1
2021-09-01,1,2981.0,Wednesday,2,False,False,Regular weekday,2981.0,False,,2021,1
2021-09-02,1,2763.0,Thursday,3,False,False,Regular weekday,2763.0,False,,2021,1
2021-09-03,1,2765.0,Friday,4,False,False,Regular weekday,2765.0,False,,2021,1
2021-09-04,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-05,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-06,1,,Monday,0,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2021,0
2021-09-07,1,2949.0,Tuesday,1,False,False,Regular weekday,2949.0,False,,2021,1
2021-09-08,1,3246.0,Wednesday,2,False,False,Regular weekday,3246.0,False,,2021,1
2021-09-09,1,2962.0,Thursday,3,False,False,Regular weekday,2962.0,False,,2021,1
2021-09-10,1,2911.0,Friday,4,False,False,Regular weekday,2911.0,False,,2021,1
2021-09-11,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-12,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-13,1,3145.0,Monday,0,False,False,Regular weekday,3145.0,False,,2021,1
2021-09-14,1,3049.0,Tuesday,1,False,False,Regular weekday,3049.0,False,,2021,1
2021-09-15,1,2942.0,Wednesday,2,False,False,Regular weekday,2942.0,False,,2021,1
2021-09-16,1,2744.0,Thursday,3,False,False,Regular weekday,2744.0,False,,2021,1
2021-09-17,1,2642.0,Friday,4,False,False,Regular weekday,2642.0,False,,2021,1
2021-09-18,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-19,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-20,1,2934.0,Monday,0,False,False,Regular weekday,2934.0,False,,2021,1
2021-09-21,1,3228.0,Tuesday,1,False,False,Regular weekday,3228.0,False,,2021,1
2021-09-22,1,2809.0,Wednesday,2,False,False,Regular weekday,2809.0,False,,2021,1
2021-09-23,1,2722.0,Thursday,3,False,False,Regular weekday,2722.0,False,,2021,1
2021-09-24,1,2840.0,Friday,4,False,False,Regular weekday,2840.0,False,,2021,1
2021-09-25,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-09-26,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-09-27,1,3175.0,Monday,0,False,False,Regular weekday,3175.0,False,,2021,1
2021-09-28,1,3326.0,Tuesday,1,False,False,Regular weekday,3326.0,False,,2021,1
2021-09-29,1,3128.0,Wednesday,2,False,False,Regular weekday,3128.0,False,,2021,1
2021-09-30,1,0.0,Thursday,3,False,False,Regular weekday,0.0,False,,2021,0
2021-10-01,1,2780.0,Friday,4,False,False,Regular weekday,2780.0,False,,2021,1
2021-10-02,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-03,1,0.0,Sunday,6,True,False,Weekend,0.0,False,,2021,0
2021-10-04,1,3141.0,Monday,0,False,False,Regular weekday,3141.0,False,,2021,1
2021-10-05,1,3642.0,Tuesday,1,False,False,Regular weekday,3642.0,False,,2021,1
2021-10-06,1,2999.0,Wednesday,2,False,False,Regular weekday,2999.0,False,,2021,1
2021-10-07,1,3359.0,Thursday,3,False,False,Regular weekday,3359.0,False,,2021,1
2021-10-08,1,2793.0,Friday,4,False,False,Regular weekday,2793.0,False,,2021,1
2021-10-09,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-10,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-11,1,0.0,Monday,0,False,False,Regular weekday,0.0,False,,2021,0
2021-10-12,1,3049.0,Tuesday,1,False,False,Regular weekday,3049.0,False,,2021,1
2021-10-13,1,3632.0,Wednesday,2,False,False,Regular weekday,3632.0,False,,2021,1
2021-10-14,1,3214.0,Thursday,3,False,False,Regular weekday,3214.0,False,,2021,1
2021-10-15,1,3033.0,Friday,4,False,False,Regular weekday,3033.0,False,,2021,1
2021-10-16,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-17,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-18,1,3266.0,Monday,0,False,False,Regular weekday,3266.0,False,,2021,1
2021-10-19,1,3634.0,Tuesday,1,False,False,Regular weekday,3634.0,False,,2021,1
2021-10-20,1,3228.0,Wednesday,2,False,False,Regular weekday,3228.0,False,,2021,1
2021-10-21,1,3339.0,Thursday,3,False,False,Regular weekday,3339.0,False,,2021,1
2021-10-22,1,3290.0,Friday,4,False,False,Regular weekday,3290.0,False,,2021,1
2021-10-23,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-24,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-25,1,3175.0,Monday,0,False,False,Regular weekday,3175.0,False,,2021,1
2021-10-26,1,3825.0,Tuesday,1,False,False,Regular weekday,3825.0,False,,2021,1
2021-10-27,1,3209.0,Wednesday,2,False,False,Regular weekday,3209.0,False,,2021,1
2021-10-28,1,3158.0,Thursday,3,False,False,Regular weekday,3158.0,False,,2021,1
2021-10-29,1,3069.0,Friday,4,False,False,Regular weekday,3069.0,False,,2021,1
2021-10-30,1,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-10-31,1,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2021,0
2021-11-01,1,2825.0,Monday,0,False,False,Regular weekday,2825.0,False,,2021,1
2021-11-02,1,3895.0,Tuesday,1,False,False,Regular weekday,3895.0,False,,2021,1
2021-11-03,1,3156.0,Wednesday,2,False,False,Regular weekday,3156.0,False,,2021,1
2021-11-04,1,3337.0,Thursday,3,False,False,Regular weekday,3337.0,False,,2021,1
2021-11-05,1,3284.0,Friday,4,False,False,Regular weekday,3284.0,False,,2021,1
